,,,,AUPRC,AUPRC,AUPRC,AUROC,AUROC,AUROC,Brier,Brier,Brier,ECE,ECE,ECE,f1,f1,f1
Set,,,,F,O,OF,F,O,OF,F,O,OF,F,O,OF,F,O,OF
DAG,k,Model,Feature,,,,,,,,,,,,,,,
GES,18,LightGBM,m+mw,0.47145184726234224,,0.5062643044602808,0.9124122780808319,,0.9172445810603435,0.017361245129783102,,0.01627588718839863,0.014421366753398052,,0.01306387307084829,0.4813828573674481,,0.510805193597856
GES,18,LightGBM,mw,0.4669261723723504,,0.4963263147488067,0.911504732593443,,0.9191002761001359,0.017314313584634484,,0.016495467017573144,0.014018052188211566,,0.013919667891764156,0.48399517682307475,,0.503643450122931
GES,18,LightGBM,original,,0.44554695977400216,,,0.9079043799078557,,,0.018054409706908907,,,0.01475990032229794,,,0.46713795743990616,
GES,18,Logit,m,0.06443788137740672,,0.13217855176583848,0.7794744139172811,,0.8501564758239232,0.2035296988997064,,0.16971304688999161,0.3933705571897085,,0.330783212645529,0.09389543455802549,,0.11909945142850946
GES,18,Logit,m+mw,0.0655566948617546,,0.1309827338722356,0.7810282510660571,,0.8500038458997216,0.20206145008240212,,0.16935666425049262,0.38879313694717244,,0.32997071160176344,0.0951067919583912,,0.11916372392502787
GES,18,Logit,mw,0.05795318267037371,,0.12817286278755247,0.7588597570419113,,0.8476500719877247,0.2147473205978352,,0.17124165442249392,0.4187220115269866,,0.3331209772794279,0.08455823070528323,,0.11839854390865139
GES,18,Logit,original,,0.13023074092708337,,,0.8490084611597067,,,0.17198350331315498,,,0.33457415393638723,,,0.116419832827323,
GES,18,RandomForest,m,0.4420829482688308,,0.46900661086549666,0.9172474427093181,,0.9172951285697929,0.016152853995544173,,0.015640515958159358,0.005132467412087039,,0.00604138475808539,0.27423467957530334,,0.33388364777913193
GES,18,RandomForest,m+mw,0.44749344723072293,,0.4715951638875782,0.915853097772704,,0.914058481601644,0.01601652787065312,,0.015563680477529849,0.005356868596681435,,0.005405480515404229,0.30645201099307645,,0.33866038322948744
GES,18,RandomForest,mw,0.4431550207689547,,0.4695743555197381,0.9113093680563378,,0.9178646374029643,0.01614332920454887,,0.0156337106961446,0.004921684045428001,,0.005993503988455427,0.2678442881831863,,0.33064229202057305
GES,18,RandomForest,original,,0.4542154632477241,,,0.9112259482556265,,,0.0158712891856445,,,0.005424093281337729,,,0.31424779427767824,
GES,18,XGBoost,m,0.5093679244607151,,0.5316415378692418,0.9255095948281961,,0.9271480871442552,0.015035733808028232,,0.014512464100379966,0.009585334767774087,,0.009532092995280664,0.4226314628302287,,0.4487338222605694
GES,18,XGBoost,m+mw,0.5029837293940403,,0.5330178077436517,0.9241300535327401,,0.9284029586843314,0.015101216505710054,,0.014441217669694584,0.00980944569359564,,0.009574392937967479,0.413026334270634,,0.47093535475281734
GES,18,XGBoost,mw,0.5052591159880742,,0.5308350015343333,0.9249895508852646,,0.9270235972051253,0.015046197556963459,,0.014491707234294732,0.009804664455011547,,0.009402996001655747,0.42461280398023893,,0.45721294022751263
GES,18,XGBoost,original,,0.4926046867005952,,,0.9227263926424693,,,0.014998535010819675,,,0.00871156269105181,,,0.4448072841647158,
GES,19,LightGBM,m,0.47191366485532144,,0.4977270896635585,0.9149317315320241,,0.917049539703948,0.017211716901484302,,0.01647872033596525,0.014452738239506786,,0.014252089409596339,0.47013388420066804,,0.512013888888889
GES,19,LightGBM,m+mw,0.47098491255227903,,0.49647332651585013,0.9155032301800308,,0.9171979532557929,0.017306186823600668,,0.01653912596468811,0.01499932438522154,,0.0141858800157189,0.48901095441685916,,0.5107029738653099
GES,19,LightGBM,mw,0.46748699296285867,,0.49703530542060353,0.91399561331381,,0.9193762996840096,0.017423081169819075,,0.01651059807520292,0.014465964365415928,,0.013900877479863205,0.47578943206614577,,0.508104957539189
GES,19,LightGBM,original,,0.44554695977400216,,,0.9079043799078557,,,0.018054409706908907,,,0.01475990032229794,,,0.46713795743990616,
GES,19,Logit,m,0.06475850375704587,,0.13251808927098593,0.7795977619309675,,0.8503455331739678,0.203215654574549,,0.16968557052003153,0.39283585944286636,,0.33068467394633755,0.09461592381531694,,0.11868580137455216
GES,19,Logit,m+mw,0.06548200743358142,,0.13090548079127418,0.7809450045712243,,0.8500420959150613,0.20188815311791145,,0.16933910788736664,0.3883401334170402,,0.3299899279602614,0.09605419007901844,,0.11921068235638659
GES,19,Logit,mw,0.05803522273004362,,0.12841581967080865,0.7591704403337645,,0.8479606623521502,0.2146287333870794,,0.17121277239756688,0.41859835099058096,,0.33312000086448196,0.0845109478453456,,0.11839569423787133
GES,19,Logit,original,,0.13023074092708337,,,0.8490084611597067,,,0.17198350331315498,,,0.33457415393638723,,,0.116419832827323,
GES,19,RandomForest,m,0.4389984292766581,,0.4717322237068206,0.9128578571079435,,0.9170461584099139,0.016188815373755914,,0.015621417522435451,0.005043927640702627,,0.006124336533976589,0.28489506440874224,,0.3325845364235753
GES,19,RandomForest,m+mw,0.4388473178955401,,0.46636977505758337,0.9149158162003841,,0.9161777186690564,0.016096765074410734,,0.015647666211759847,0.006112282616986981,,0.005960095047037388,0.29822069580696436,,0.3305719498777212
GES,19,RandomForest,mw,0.44091271616928845,,0.4753947894809912,0.9165729053662972,,0.919208764709917,0.01618528793929126,,0.01558483774449532,0.0052502579928546695,,0.00630640821112866,0.2786214911496513,,0.32344899367275554
GES,19,RandomForest,original,,0.4542154632477241,,,0.9112259482556265,,,0.0158712891856445,,,0.005424093281337729,,,0.31424779427767824,
GES,19,XGBoost,m,0.5043648733797494,,0.5251123901738938,0.923622021277563,,0.9288729437835693,0.015071092338870232,,0.014628320776123981,0.010156442312010603,,0.009488423872761293,0.41032362742066136,,0.4593330816659796
GES,19,XGBoost,m+mw,0.5040258928399666,,0.5336614956443644,0.9235487691778979,,0.9285416428686906,0.015085260510311446,,0.014448719724580717,0.010523824069740385,,0.009873196005566463,0.42866749341368937,,0.46577932703721087
GES,19,XGBoost,mw,0.5050997866377835,,0.5281943406742966,0.9237535923411965,,0.9273409326079223,0.015027484674109057,,0.014498989184108172,0.009907310322912106,,0.00958472891129208,0.42163247523227937,,0.45248426535815484
GES,19,XGBoost,original,,0.4926046867005952,,,0.9227263926424693,,,0.014998535010819675,,,0.00871156269105181,,,0.4448072841647158,
GES,20,LightGBM,m,0.48126095238835476,,0.49977747261231203,0.9126179790434895,,0.9167504187898656,0.017164063703559346,,0.01635106479926352,0.01415452771865719,,0.013880075527678018,0.48689970228980145,,0.5067699140093506
GES,20,LightGBM,m+mw,0.47844124995791704,,0.5062353037482998,0.9108459562202114,,0.9181460169467759,0.017309967847358686,,0.016470793461731987,0.014474475716106295,,0.014192973013899856,0.4857356197886983,,0.5175974429830587
GES,20,LightGBM,mw,0.4831648971132103,,0.5017166473584097,0.9154172742384338,,0.9182293191309695,0.017111881159205856,,0.016399635936329267,0.01428567681841714,,0.013944480267729278,0.48867647377746265,,0.5125818744752721
GES,20,LightGBM,original,,0.44554695977400216,,,0.9079043799078557,,,0.018054409706908907,,,0.01475990032229794,,,0.46713795743990616,
GES,20,Logit,m,0.06651740503967456,,0.13307975807452962,0.7839192095653388,,0.8507253148646278,0.20191489351931655,,0.16961493677821454,0.39139488702731856,,0.33054798989128886,0.0957322166903164,,0.11965586711790518
GES,20,Logit,m+mw,0.06710631674368019,,0.1319736781058595,0.7847749351378296,,0.8504640090604912,0.20065399328351163,,0.16919956232297864,0.38686570028698214,,0.3297715743613254,0.096894308127105,,0.1191648861244841
GES,20,Logit,mw,0.058081853454776775,,0.128253078052251,0.7593301566033476,,0.8477449754232115,0.21459753936670936,,0.17131790177978648,0.4185191068872619,,0.3332617368384565,0.08469327768958039,,0.11866459974342716
GES,20,Logit,original,,0.13023074092708337,,,0.8490084611597067,,,0.17198350331315498,,,0.33457415393638723,,,0.116419832827323,
GES,20,RandomForest,m,0.4509438811898798,,0.47525219062504725,0.9130263684804992,,0.9169587338710945,0.016010315501970778,,0.015565324442232107,0.004759918774064223,,0.005574914372320033,0.28219313115317046,,0.325444278233172
GES,20,RandomForest,m+mw,0.456588337664504,,0.4756116627545365,0.9195201186538995,,0.9176724721735191,0.015872409520006677,,0.015541917812863033,0.004754807842607634,,0.006691594434919838,0.3031320615202603,,0.32512009189928015
GES,20,RandomForest,mw,0.4468312277874116,,0.46840724261199174,0.913515972631296,,0.9150513523528101,0.0160487595301435,,0.015653343894940244,0.005124333876673632,,0.005705388572721941,0.2804798586101107,,0.33166729626723923
GES,20,RandomForest,original,,0.4542154632477241,,,0.9112259482556265,,,0.0158712891856445,,,0.005424093281337729,,,0.31424779427767824,
GES,20,XGBoost,m,0.5170267286639542,,0.537178530786526,0.9259229388361063,,0.9300110556800683,0.014896186749937526,,0.014303181467866822,0.00959586485056938,,0.009007843987776733,0.44199819791882894,,0.48956675486278733
GES,20,XGBoost,m+mw,0.5121008505118494,,0.5363748057981516,0.925404647682264,,0.9282665020115097,0.014939337814871768,,0.014346097458424809,0.010321172128638135,,0.00999052914369686,0.4537075767061579,,0.4758800382880036
GES,20,XGBoost,mw,0.5153490818969806,,0.5386681328149711,0.9248293631222101,,0.9282169692813124,0.014868801981630047,,0.014301056461565487,0.009800805648517225,,0.009434796982055784,0.4343384545704299,,0.4817572862948637
GES,20,XGBoost,original,,0.4926046867005952,,,0.9227263926424693,,,0.014998535010819675,,,0.00871156269105181,,,0.4448072841647158,
GES,21,LightGBM,m,0.492063609159142,,0.505439678188911,0.9162268141455137,,0.9188671369515784,0.01692551010283591,,0.016360153672635665,0.013933224167279662,,0.013882868042048626,0.49664648340350465,,0.5076831335122116
GES,21,LightGBM,m+mw,0.48219986117571967,,0.5085937223875637,0.913103579242455,,0.917549067757581,0.016994743584548215,,0.01643511103336732,0.01413817139900408,,0.013528997746836233,0.4835892838386374,,0.5082101039231537
GES,21,LightGBM,mw,0.4836399807204869,,0.5073854106544398,0.9144311150826683,,0.9187434355536717,0.017093503600786396,,0.01649574795581326,0.014020194426087545,,0.013346048552762908,0.4901246529912598,,0.5088733214822104
GES,21,LightGBM,original,,0.44554695977400216,,,0.9079043799078557,,,0.018054409706908907,,,0.01475990032229794,,,0.46713795743990616,
GES,21,Logit,m,0.06648789138408015,,0.13308612490440994,0.7839115845260334,,0.8509212202238464,0.20191917250937824,,0.16955060282221568,0.3914403956303608,,0.3305005244407279,0.09539061158966786,,0.11967294513538378
GES,21,Logit,m+mw,0.0671438880623065,,0.13199336384052462,0.7848554070821839,,0.850525146312893,0.20069585195702294,,0.1691604153921526,0.38699863383344985,,0.32961572984759985,0.09677376213356173,,0.1190944995576265
GES,21,Logit,mw,0.05808684589248625,,0.12821130680746182,0.7593417790526616,,0.8477505643621907,0.21460319852330473,,0.1712959812504016,0.418521547509318,,0.33317622137700076,0.0846676525356082,,0.11866235128691874
GES,21,Logit,original,,0.13023074092708337,,,0.8490084611597067,,,0.17198350331315498,,,0.33457415393638723,,,0.116419832827323,
GES,21,RandomForest,m,0.4540129460440564,,0.4759888035932853,0.9157984702627366,,0.9139188855773848,0.015959931914036562,,0.015553261665091042,0.005400170129913977,,0.006132744006062402,0.28004378661732965,,0.32649887819640777
GES,21,RandomForest,m+mw,0.46081381715992353,,0.4769016188788996,0.9154959202699613,,0.9170554374714655,0.015844736241970254,,0.015494625770852328,0.004865767747970134,,0.005436933603690462,0.3129687440193469,,0.3402965627470146
GES,21,RandomForest,mw,0.45133869388739756,,0.47024485890950407,0.9157856742901377,,0.9151122782016039,0.01596869711341869,,0.015572208517703263,0.005061908437468346,,0.006020173931420326,0.2643290303590951,,0.3316178024614813
GES,21,RandomForest,original,,0.4542154632477241,,,0.9112259482556265,,,0.0158712891856445,,,0.005424093281337729,,,0.31424779427767824,
GES,21,XGBoost,m,0.5156224502009563,,0.5372396765235125,0.9270058703966997,,0.9288965460502203,0.014812628327069593,,0.014340734856290518,0.009150398012901562,,0.009018527374769509,0.43205748265115806,,0.46775195849409207
GES,21,XGBoost,m+mw,0.5167394840195227,,0.5401129046969723,0.9270514927524826,,0.9293034714189619,0.014847010072519155,,0.014327231310179295,0.009524858520846152,,0.009649541551255,0.44909317330613574,,0.4723531061259706
GES,21,XGBoost,mw,0.5196760978150161,,0.5399995197459917,0.9265251595600835,,0.9288799909618852,0.014810592269794759,,0.014302828650401273,0.009188342690061288,,0.009546406174354097,0.43538617821664144,,0.4775262777558168
GES,21,XGBoost,original,,0.4926046867005952,,,0.9227263926424693,,,0.014998535010819675,,,0.00871156269105181,,,0.4448072841647158,
GES,22,LightGBM,m,0.48822926021576596,,0.4967125075926912,0.9148697131674174,,0.9185441221355581,0.01720795438586425,,0.016615386226983195,0.014610192312763207,,0.014040004553086165,0.47489843265403914,,0.5052797709318407
GES,22,LightGBM,m+mw,0.47896147105682607,,0.5057294576755935,0.9124096623792232,,0.9148734517980233,0.01738383779293672,,0.016316641287442618,0.01487200319897589,,0.014019534848870363,0.47131495941986523,,0.5170735154209322
GES,22,LightGBM,mw,0.4823170153568464,,0.5051541854798328,0.9133242283115184,,0.919279698435904,0.0174600717652444,,0.01658960646152289,0.014535496578868518,,0.013710813401098074,0.47310660501919327,,0.5055764371078075
GES,22,LightGBM,original,,0.44554695977400216,,,0.9079043799078557,,,0.018054409706908907,,,0.01475990032229794,,,0.46713795743990616,
GES,22,Logit,m,0.0673827700968367,,0.1333946378534167,0.7874020870955103,,0.8510010982461977,0.2011559782130437,,0.16947246796512613,0.38982141359050193,,0.3304544428854653,0.09513957132160446,,0.1186050466950441
GES,22,Logit,m+mw,0.067800857107932,,0.13171456070570317,0.7877122525769498,,0.8504620336187949,0.19994100616445967,,0.16917706427644488,0.38558359033664813,,0.3297938103790937,0.0974254306365538,,0.11892281774379451
GES,22,Logit,mw,0.05813330527535708,,0.12871620751551524,0.7595868121152005,,0.8480790022652152,0.21452716434444669,,0.17117976492668183,0.4184527168510385,,0.33315003380656905,0.08427040546160143,,0.11818108594285444
GES,22,Logit,original,,0.13023074092708337,,,0.8490084611597067,,,0.17198350331315498,,,0.33457415393638723,,,0.116419832827323,
GES,22,RandomForest,m,0.45878716463639374,,0.4765596106696622,0.9186295658650317,,0.9158230785128236,0.01590670355276716,,0.015485517846212188,0.00503996224128811,,0.005412313848112314,0.29049336755978994,,0.3240907493034579
GES,22,RandomForest,m+mw,0.4576323268094362,,0.4787059778881136,0.9176115327693142,,0.9165821399350689,0.015786142803812575,,0.015429673411800366,0.005411714782607608,,0.005375087769153528,0.32266388498286686,,0.342613331182793
GES,22,RandomForest,mw,0.449546987433756,,0.47842990900376964,0.9125534959424094,,0.9185099894846074,0.015939845898898377,,0.015480968655900216,0.005424338222145524,,0.00603655659492574,0.2798316513890057,,0.3146346341045965
GES,22,RandomForest,original,,0.4542154632477241,,,0.9112259482556265,,,0.0158712891856445,,,0.005424093281337729,,,0.31424779427767824,
GES,22,XGBoost,m,0.5227248411361319,,0.5382386649154931,0.9269000891474283,,0.9303261990061997,0.014650278697424291,,0.014396603273784756,0.010158076125614087,,0.009502147800725306,0.4591387782137197,,0.48573863796811256
GES,22,XGBoost,m+mw,0.5209459091551323,,0.5404870864917226,0.9268023278999973,,0.9280266661963263,0.014803925379779195,,0.014301484824170147,0.009804228105728976,,0.009788691003275138,0.46707934916562416,,0.48630636671747157
GES,22,XGBoost,mw,0.5188622793567297,,0.5395369837011832,0.9249706240717531,,0.9308050187738564,0.014726804105416732,,0.014383704510173706,0.010071433325750714,,0.009969510910379804,0.44907955550322926,,0.46296648742473734
GES,22,XGBoost,original,,0.4926046867005952,,,0.9227263926424693,,,0.014998535010819675,,,0.00871156269105181,,,0.4448072841647158,
GES,23,LightGBM,m,0.48855207910165116,,0.5063648801495241,0.9137354163276241,,0.9183420103060879,0.017054244017003888,,0.01630773173246213,0.014398017363025243,,0.013569594081116404,0.474251330138966,,0.5123350887857387
GES,23,LightGBM,m+mw,0.484879956845083,,0.5139644143402138,0.913516301923997,,0.9177557637062839,0.017318793079639305,,0.016236206627031038,0.014644183256996828,,0.013438643676749667,0.4822069895245016,,0.5116377393807706
GES,23,LightGBM,mw,0.4899947765078271,,0.5056524444346219,0.9127049650705258,,0.9186138397849625,0.01714286973868867,,0.016306874493905096,0.014311969877389547,,0.013772549577706902,0.47405324955574024,,0.5075878976891485
GES,23,LightGBM,original,,0.44554695977400216,,,0.9079043799078557,,,0.018054409706908907,,,0.01475990032229794,,,0.46713795743990616,
GES,23,Logit,m,0.06898115082411993,,0.13625200376533403,0.787550594182837,,0.8525058279880773,0.200934447033366,,0.16884802781345348,0.38914250649516535,,0.32972626697747714,0.09523740790178545,,0.11991035976748932
GES,23,Logit,m+mw,0.06911779972011409,,0.13536571745556653,0.7879809107186488,,0.8524982748249499,0.19976766308613172,,0.1685866480917857,0.384900787060314,,0.32910195247347185,0.09696588654443414,,0.11956711028271978
GES,23,Logit,mw,0.0581746321880273,,0.12811771789031676,0.7596294128199325,,0.8478908193387815,0.2144672043193006,,0.17129888374475094,0.41833112670010175,,0.3332713662300759,0.0846900216691951,,0.11817463944370403
GES,23,Logit,original,,0.13023074092708337,,,0.8490084611597067,,,0.17198350331315498,,,0.33457415393638723,,,0.116419832827323,
GES,23,RandomForest,m,0.45868263899774114,,0.48284644590977666,0.9182123583028661,,0.9208047806997414,0.015886665576390895,,0.015390725948594633,0.005790392099119275,,0.005268643950165253,0.29410175943222294,,0.3387384095610416
GES,23,RandomForest,m+mw,0.4620015915980088,,0.4816167163734681,0.9187433134082001,,0.9184890672684538,0.015747784295073796,,0.015424843819363427,0.004906138276041883,,0.005511057350225027,0.32421970058926586,,0.32865193942089754
GES,23,RandomForest,mw,0.45896559236573353,,0.4842689057616577,0.9155989984046172,,0.9202372539968607,0.015874440702206376,,0.015379836053981702,0.005387700657635587,,0.005793632523762542,0.3010806670494285,,0.34580269204787045
GES,23,RandomForest,original,,0.4542154632477241,,,0.9112259482556265,,,0.0158712891856445,,,0.005424093281337729,,,0.31424779427767824,
GES,23,XGBoost,m,0.5150700482554663,,0.5343645911342054,0.9270528942331218,,0.9291419921072407,0.014808437438483368,,0.014367889829073091,0.010225262657865244,,0.009579461978278286,0.4301526122308171,,0.4902842710325471
GES,23,XGBoost,m+mw,0.5199168963248461,,0.5391449411968916,0.9270290702783633,,0.9300087654341305,0.014746737597927889,,0.014328700184490423,0.009966353106308796,,0.00976649139805669,0.4441455323414461,,0.49329974604959503
GES,23,XGBoost,mw,0.5193001730481682,,0.5404768647882755,0.9279771538673895,,0.928801813184369,0.0147934482391951,,0.014269231699503277,0.009615875227036854,,0.009366963192863913,0.43833841909969723,,0.4945374883057225
GES,23,XGBoost,original,,0.4926046867005952,,,0.9227263926424693,,,0.014998535010819675,,,0.00871156269105181,,,0.4448072841647158,
GES,24,LightGBM,m,0.48618373172695384,,0.5105843777675207,0.9141049194941513,,0.9173075580325915,0.017099426052676274,,0.016477838429319436,0.014301308913620844,,0.013593688964839128,0.4789628469892411,,0.5067659132788317
GES,24,LightGBM,m+mw,0.48028827458698337,,0.5089176783811347,0.9140504729746072,,0.9167388107451414,0.01754817220665791,,0.016424690972299195,0.015522502109766637,,0.013982600306348661,0.46933255300702115,,0.508696317669837
GES,24,LightGBM,mw,0.48347740012546864,,0.5090896814894207,0.9122625263488677,,0.9205313220449656,0.017179916584679666,,0.01645496112877281,0.013732084168318184,,0.013682465643283204,0.4689907126410036,,0.5045468003065297
GES,24,LightGBM,original,,0.44554695977400216,,,0.9079043799078557,,,0.018054409706908907,,,0.01475990032229794,,,0.46713795743990616,
GES,24,Logit,m,0.06888893953344381,,0.13654856858977213,0.7876238709401407,,0.8529939238713686,0.20088820042133335,,0.16870861019383354,0.3889666631890154,,0.32948752594100006,0.0953058571431554,,0.12058501338625705
GES,24,Logit,m+mw,0.0690737074309132,,0.13559551201352374,0.7877453052191299,,0.8529671354226371,0.19976292035894222,,0.16833368645595384,0.38488908493858365,,0.32878149707956555,0.09686958920687652,,0.12097324139556649
GES,24,Logit,mw,0.0582037165188791,,0.12817659742085669,0.7597024127239522,,0.848036294438139,0.21450989303099463,,0.17122512597252282,0.4183981063175269,,0.3331504642624544,0.08466386006462484,,0.11877883297692457
GES,24,Logit,original,,0.13023074092708337,,,0.8490084611597067,,,0.17198350331315498,,,0.33457415393638723,,,0.116419832827323,
GES,24,RandomForest,m,0.4560889391025106,,0.4762367846092871,0.9173403082622515,,0.9186168833364414,0.01594857677139723,,0.015492228151264314,0.005184976656375088,,0.005742092647961756,0.2785586214650652,,0.34629114773420155
GES,24,RandomForest,m+mw,0.4589341131221918,,0.4835566126526549,0.919102596360878,,0.923343437010485,0.015809518633281873,,0.015422419999549821,0.004846062361585779,,0.005139818997027572,0.3180757704917874,,0.3454725552782558
GES,24,RandomForest,mw,0.4543799443853815,,0.47651178398498173,0.9188100936954209,,0.9210909641743127,0.015971910147716345,,0.015486492292101996,0.005217610837669426,,0.005432204854923764,0.28335197982985977,,0.3288105321779557
GES,24,RandomForest,original,,0.4542154632477241,,,0.9112259482556265,,,0.0158712891856445,,,0.005424093281337729,,,0.31424779427767824,
GES,24,XGBoost,m,0.513178395781114,,0.5435404419082652,0.9268443126879452,,0.9275576814507831,0.01484957764582596,,0.014271462703986753,0.01006832403974448,,0.00976276535028411,0.4425542650251897,,0.49826041337383664
GES,24,XGBoost,m+mw,0.5178959559624691,,0.5404871624947046,0.9247135230869471,,0.9280884271234429,0.014756746487386155,,0.014353733493940446,0.009800570705165951,,0.010023911682720566,0.4410032812195258,,0.47507534489186315
GES,24,XGBoost,mw,0.5172931623957742,,0.5388783927259893,0.9255099679007864,,0.9268080545317602,0.014812641810894516,,0.014320146723763142,0.009817902795464432,,0.009382646500767877,0.4538562537303699,,0.4875460720539226
GES,24,XGBoost,original,,0.4926046867005952,,,0.9227263926424693,,,0.014998535010819675,,,0.00871156269105181,,,0.4448072841647158,
GES,25,LightGBM,m,0.5001384732241149,,0.5100168286485018,0.9186424611181746,,0.9164513388670107,0.016732383497751933,,0.01626556125927043,0.013853938385324876,,0.013512411216898635,0.49058811937335217,,0.5130281557664805
GES,25,LightGBM,m+mw,0.49692423501801375,,0.5129302056224849,0.9184909491537013,,0.9158254865639854,0.016835228012793642,,0.016432764362653493,0.013756503630387107,,0.014062395248116514,0.48819019903691413,,0.5086134136134136
GES,25,LightGBM,mw,0.4990218011499146,,0.508869615284679,0.9195130132911047,,0.9213932219447148,0.01688123356669978,,0.016413773155150718,0.01385602694826935,,0.013324391912871608,0.48796627124253333,,0.5075447937766792
GES,25,LightGBM,original,,0.44554695977400216,,,0.9079043799078557,,,0.018054409706908907,,,0.01475990032229794,,,0.46713795743990616,
GES,25,Logit,m,0.07046492250780162,,0.13713513660606835,0.7881539850962858,,0.8530360209815706,0.2003467623875031,,0.16860666026868337,0.38842574118124673,,0.32940950804552266,0.09549251579541991,,0.12077693181685127
GES,25,Logit,m+mw,0.07046165030733328,,0.13557376309550895,0.7880302011917389,,0.8524348490040008,0.19926103261068978,,0.16843377341642768,0.38455647946361343,,0.3287875432692943,0.09691186181434534,,0.12006097086735253
GES,25,Logit,mw,0.05820815401525168,,0.1281265659735187,0.7597247809764271,,0.847887709289257,0.21447529682077712,,0.17120144898158035,0.41839094575519276,,0.333161034207608,0.08448157893843743,,0.1187840433346872
GES,25,Logit,original,,0.13023074092708337,,,0.8490084611597067,,,0.17198350331315498,,,0.33457415393638723,,,0.116419832827323,
GES,25,RandomForest,m,0.4707020698015791,,0.4832019826979262,0.9156091928600402,,0.918835714145772,0.0156535520223326,,0.015323490857471023,0.005231193954354413,,0.006036489458948108,0.32544552938232146,,0.3454997913425023
GES,25,RandomForest,m+mw,0.4755598697910016,,0.4842125610381524,0.9204870330572887,,0.9189696762455387,0.015523488208765224,,0.015351038306936937,0.005249209530526471,,0.005658298897813258,0.3415228740320786,,0.35017048872095946
GES,25,RandomForest,mw,0.4741509161793024,,0.4852786758340752,0.9185031176669733,,0.9227300185000225,0.01559616624181082,,0.01535207572738979,0.004996306348890748,,0.005008616930083547,0.3371747465118035,,0.35174578720377037
GES,25,RandomForest,original,,0.4542154632477241,,,0.9112259482556265,,,0.0158712891856445,,,0.005424093281337729,,,0.31424779427767824,
GES,25,XGBoost,m,0.5248611299076757,,0.5366452200078903,0.9279776026741562,,0.9295275819298692,0.01471257608365267,,0.01440237719719686,0.010101602641417337,,0.01004836384192236,0.43863408491714234,,0.4779396005033725
GES,25,XGBoost,m+mw,0.5270815339654321,,0.5348917266509847,0.9266545687820136,,0.9276063696568533,0.01453539443223047,,0.014435947889355918,0.009563009471486519,,0.00989457674010602,0.4671348930804024,,0.46831926937192686
GES,25,XGBoost,mw,0.5287876577415976,,0.5346434037146814,0.9279097037981853,,0.9291991760859686,0.014612504951992691,,0.014392904886311605,0.009875787544329991,,0.00952371322730194,0.4480271790156108,,0.488070731121298
GES,25,XGBoost,original,,0.4926046867005952,,,0.9227263926424693,,,0.014998535010819675,,,0.00871156269105181,,,0.4448072841647158,
GES,26,LightGBM,m,0.49444649671193935,,0.5042722354383532,0.9192211546596882,,0.9193494861373244,0.017037054536171426,,0.01643278833811839,0.013744613883570294,,0.01372089299815181,0.4811547548143736,,0.5148004074696286
GES,26,LightGBM,m+mw,0.4954490370212213,,0.5134339864749387,0.9197996435176392,,0.9205218767645098,0.016896917325537518,,0.016543220489600906,0.014392915846730414,,0.014003612399929585,0.47551261659678773,,0.5058680371162637
GES,26,LightGBM,mw,0.4973354934368734,,0.5066599978130553,0.9187510151566647,,0.9210598445882706,0.016845593415184157,,0.01639269223366833,0.013380659430613128,,0.01368762210995612,0.48984024722551034,,0.51921460747903
GES,26,LightGBM,original,,0.44554695977400216,,,0.9079043799078557,,,0.018054409706908907,,,0.01475990032229794,,,0.46713795743990616,
GES,26,Logit,m,0.07047078050806924,,0.13706407431210438,0.7881625655142559,,0.852960962751802,0.20032854500358727,,0.1686619336794774,0.388398767994912,,0.3294175087587135,0.09555134470048955,,0.12060972168618327
GES,26,Logit,m+mw,0.07045842458234572,,0.13551940241025412,0.7880832066861654,,0.8524561072433844,0.1992375807959555,,0.16840763331929262,0.38449336330755424,,0.328736295797324,0.09718865704150012,,0.1200614860580431
GES,26,Logit,mw,0.05820815401525168,,0.12815740239277498,0.7597247809764271,,0.8479037990694979,0.2144751084287085,,0.17118035357411765,0.41839071250186954,,0.33315705277019614,0.08448157893843743,,0.11876458465094555
GES,26,Logit,original,,0.13023074092708337,,,0.8490084611597067,,,0.17198350331315498,,,0.33457415393638723,,,0.116419832827323,
GES,26,RandomForest,m,0.46971842480776455,,0.48438746111904996,0.9178147806638453,,0.917098581661168,0.015607285020283038,,0.015367275650945436,0.005086931165224221,,0.0054232877277621255,0.34049290732841603,,0.34350569211327486
GES,26,RandomForest,m+mw,0.4739572660190648,,0.48308681655979235,0.9177350890624686,,0.9198559594468396,0.015539846612266988,,0.015348667419035105,0.005391851208541383,,0.005599454174341583,0.35352184542525733,,0.35831808093098655
GES,26,RandomForest,mw,0.4737036960437089,,0.48445508070949295,0.918860164731646,,0.9186929221581493,0.015613717921273178,,0.015368443258922598,0.005527149820616419,,0.0053666974913809595,0.3277158384202651,,0.34652147465356964
GES,26,RandomForest,original,,0.4542154632477241,,,0.9112259482556265,,,0.0158712891856445,,,0.005424093281337729,,,0.31424779427767824,
GES,26,XGBoost,m,0.5247867422914098,,0.5249103245084139,0.9262608489626698,,0.9283397110651437,0.014616620958050308,,0.0145360776160876,0.009624849928545402,,0.009895287815660413,0.4609716825931825,,0.4729387585781831
GES,26,XGBoost,m+mw,0.5241345574997381,,0.5342694621766167,0.9267740477899258,,0.9262705853122932,0.01461578057888086,,0.014469256687443265,0.009373862020045328,,0.009729110959745057,0.4526637997711228,,0.45988416414353334
