Unnamed: 0,leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label
7213,0.09359863469107912,0.33706530053203226,0.04701217785329935,0.08,0.905,0.064,0.0289999999999999,0.24,0.07861120209629872,0.0938481433585812,-0.017,0.005549747840316249,0.0069796240009005975,0
7214,0.09238524598249959,0.33826624179493764,0.0475785896346644,0.083,0.904,0.074,0.03,0.266,0.08712741565673109,0.10437834842046924,0.026,0.006346825718052945,0.007317347742879659,0
7215,0.10325641961546429,0.3359620107303367,0.05097706032285471,0.081,0.913,0.127,0.03,0.457,0.14968883065836883,0.1459449473489747,0.01,0.01119882002676791,0.007204773162219971,0
7216,0.1115725714962168,0.3312536249053854,0.05097706032285471,0.079,0.919,0.127,0.026,0.4639999999999999,0.1519816573861775,0.15518196933308703,-0.035,0.012894783237030102,0.0070359112912304405,0
7217,0.1015892432597737,0.33503910583228097,0.04531294250920419,0.077,0.911,0.111,0.026,0.402,0.13167376351130036,0.13855532976168486,0.009,0.010890914553748129,0.007148485871890128,0
7218,0.10507157020390849,0.33358993135559767,0.0475785896346644,0.069,0.914,0.103,0.0279999999999999,0.4429999999999999,0.14510317720275137,0.1232218732680584,0.063,0.00957735007610728,0.006754474839581223,0
7219,0.10305912063845948,0.3325231075464682,0.045879354290569246,0.06,0.913,0.103,0.025,0.439,0.1437929905011464,0.1224829115093294,0.023,0.01029248536828226,0.006360463807272319,0
7220,0.09937949471731988,0.3353163671889206,0.04531294250920419,0.054,0.91,0.133,0.024,0.486,0.1591876842450049,0.14003325327914282,0.017,0.014429344384822247,0.005347292581335135,0
7221,0.10032652980694295,0.3349557983157324,0.041064854148966295,0.0579999999999999,0.91,0.153,0.022,0.532,0.17425483131346217,0.1477923517457972,0.018,0.0175381964188607,0.005291005291005292,0
7222,0.10399629077923231,0.3342957431869763,0.0368167657887284,0.064,0.913,0.133,0.02,0.53,0.17359973796265968,0.13338259745058195,0.013,0.016780848279578167,0.005853878194303727,0
7223,0.10170762264597659,0.33541662673286,0.032851883319173006,0.068,0.912,0.1369999999999999,0.016,0.531,0.17392728463806092,0.13467578052835769,0.012,0.021595595958492357,0.006247889226612632,0
7224,0.10680780120155077,0.3340347388461918,0.0237892948173322,0.063,0.915,0.138,0.016,0.552,0.18080576482148708,0.13559948272676892,0.009,0.022402606270842593,0.005628729032984353,0
7225,0.13570223638390433,0.33386065107637636,-0.16397621070518265,0.055,0.932,0.171,0.008,0.687,0.22502456600065512,0.14576020690929248,0.008,0.05786139784118534,0.004896994258696386,0
7226,0.1857865816965739,0.321189736098661,-0.1687907108467856,0.055,0.95,0.173,0.008,0.728,0.23845397969210613,0.17199334934417146,0.005,0.054049826058238826,0.005065856129685917,0
7227,0.13648156734307335,0.32708574382843475,0.08411214953271028,0.121,0.933,0.11,0.036,0.618,0.2024238453979692,0.11564751524108628,0.011,0.007804410497590142,0.00878081729145559,0
7228,0.13467628170347937,0.3273732510841547,0.04134806003964882,0.071,0.932,0.111,0.022,0.617,0.20209629872256796,0.11509329392203954,-0.047,0.013157992754288951,0.005291005291005292,0
7229,0.13425208890291906,0.3270491709875509,0.033984706881903144,0.073,0.932,0.0819999999999999,0.019,0.506,0.1657386177530298,0.10918159985220766,0.008,0.011126809875819736,0.005516154452324666,0
7230,0.14540934605254072,0.3252166168972802,0.033701500991220615,0.074,0.936,0.123,0.02,0.627,0.20537176547658043,0.13375207832994646,-0.069,0.01598128729318809,0.00574130361364404,0
7231,0.13908591383953675,0.32663467349815567,0.0421976777116964,0.073,0.934,0.153,0.018,0.685,0.22436947264985263,0.13467578052835769,0.087,0.021555866220038192,0.006022740065293257,0
7232,0.14558691513184505,0.325331699643019,0.03625035400736335,0.07,0.937,0.239,0.015,0.782,0.25614150016377335,0.15204138185848884,-0.004,0.040658421090531666,0.006641900258921536,0
7233,0.1452811017174876,0.3254962120101578,0.037666383460775985,0.07,0.936,0.275,0.016,0.809,0.26498526039960696,0.15241086273785331,-0.002,0.044427780026370614,0.007204773162219971,0
7234,0.14868450907082045,0.325942627209099,0.033984706881903144,0.071,0.938,0.311,0.013,0.8290000000000001,0.27153619390763184,0.15832255680768523,-0.0139999999999999,0.05961695565912878,0.00765507148485872,0
7235,0.151170476181081,0.3249339142519212,0.03511753044463325,0.064,0.939,0.322,0.013,0.8390000000000001,0.2748116606616443,0.15629041197118052,0.047,0.06447888240245728,0.0069796240009005975,0
7236,0.1513677751580858,0.32482631442533066,0.03426791277258567,0.055,0.939,0.341,0.0139999999999999,0.847,0.2774320340648542,0.15684463329022727,0.062,0.05978829015621237,0.006810762129911067,0
7237,0.15135791020923556,0.3253205173237467,0.03228547153780799,0.049,0.939,0.361,0.0139999999999999,0.8370000000000001,0.2741565673108418,0.1777203029743211,-0.077,0.06419829112462473,0.006022740065293257,0
7238,0.14977951839319714,0.32504991923334975,0.03171905975644291,0.049,0.938,0.376,0.013,0.84,0.2751392073370455,0.17956770737114355,0.005,0.07317969512391953,0.0059101654846335705,0
7239,0.1485463997869171,0.325165027029267,0.027470971396205014,0.052,0.938,0.374,0.011,0.84,0.2751392073370455,0.1777203029743211,0.005,0.08619615068496553,0.006022740065293257,0
7240,0.14487663881462776,0.32532536720367977,0.01954120645709431,0.054,0.936,0.366,0.009,0.8420000000000001,0.27579430068784805,0.1673748383521153,0.005,0.0964861529445944,0.0059101654846335705,0
7241,0.160246229123302,0.324743616107351,0.021806853582554516,0.055,0.942,0.386,0.01,0.848,0.2777595807402555,0.18640310363938667,0.005,0.0988053764268563,0.005685016323314191,0
7242,0.15773066716649076,0.3234912204216936,0.029453412630982723,0.053,0.941,0.405,0.013,0.861,0.2820176875204717,0.17605763901718088,0.008,0.08005542298514357,0.005122143420015761,0
7243,0.1526206236620663,0.3246038504304851,0.027754177286887567,0.05,0.939,0.349,0.013,0.8420000000000001,0.27579430068784805,0.16829854055052654,0.005,0.06599109557236896,0.004671845097377013,0
7244,0.14446231096291767,0.3252390746097471,0.029453412630982723,0.048,0.936,0.31,0.0139999999999999,0.8109999999999999,0.2656403537504094,0.16903750230925552,0.006,0.0545961099619836,0.004559270516717326,0
7245,0.1318351764346102,0.3273546240398406,0.024638912489379775,0.044,0.93,0.276,0.012,0.7659999999999999,0.2509007533573534,0.17162386846480698,0.01,0.05638146508376767,0.004052684903748734,0
7246,0.12268050390158727,0.32951995840912707,0.024638912489379775,0.045,0.926,0.24,0.0139999999999999,0.731,0.23943661971830985,0.16035470164418994,0.0069999999999999,0.041356174622132945,0.004052684903748734,1
7247,0.12342037506535528,0.3288418262424058,0.03879920702350606,0.142,0.926,0.019,0.0409999999999999,0.207,0.06780216180805765,0.03824127101422502,0.013,0.0011620948497843419,0.009456264775413713,0
7248,0.11290433959099923,0.333262232813017,0.018125177003681676,0.08,0.92,0.003,0.021,0.035,0.011464133639043564,0.006465915388878627,-0.0289999999999999,0.0003575676460874898,0.005403579871664978,0
7249,0.11131608282611055,0.33120943175099055,0.013877088643443784,0.086,0.919,0.0279999999999999,0.025,0.188,0.061578774975434,0.0520968039903935,0.0069999999999999,0.0028133621042855973,0.005853878194303727,0
7250,0.10980674565202378,0.33214470474173213,0.01954120645709431,0.085,0.918,0.093,0.025,0.467,0.15296429741238127,0.11121374468871237,-0.017,0.00950285681650572,0.005628729032984353,0
7251,0.17951247422782113,0.32099659310854806,0.0008496176720475786,0.128,0.948,0.015,0.01,0.218,0.07140517523747134,0.04027341585072973,-0.034,0.0035533284829944306,0.01035686142069121,0
7252,0.21905118921958389,0.32270877819206656,-0.13395638629283488,0.079,0.957,0.021,-0.012,0.331,0.10841794955781199,0.06114908553482358,-0.039,-0.0045018759885876326,0.005853878194303727,0
7253,0.17157119040337776,0.3216257128413439,0.06740300198244123,0.086,0.946,0.072,0.012,0.467,0.15296429741238127,0.12987252909661925,-0.023,0.01548963177981779,0.0059664527749634134,0
7254,0.16487289013406467,0.3216719760550215,0.07589917870291703,0.088,0.944,0.071,0.018,0.501,0.16410088437602358,0.11620173656013302,0.049,0.010056590046210652,0.0059101654846335705,0
7255,0.2012449565449003,0.31956503589312885,0.07391673746813934,0.09,0.953,0.171,0.024,0.777,0.2545037667867671,0.15130242009975986,-0.022,0.020133044961648385,0.005685016323314191,0
7256,0.16360031173238365,0.32365316432535657,0.04304729538374398,0.09,0.943,0.247,0.024,0.7759999999999999,0.25417622011136587,0.17956770737114355,-0.163,0.026455039593167484,0.005628729032984353,0
7257,0.1583324290463554,0.32390395825565826,0.033984706881903144,0.091,0.941,0.2339999999999999,0.025,0.8,0.26203734032099574,0.1477923517457972,0.213,0.024024076221503227,0.005685016323314191,0
7258,0.1515848040327911,0.32425784852279826,0.03879920702350606,0.087,0.939,0.245,0.022,0.7979999999999999,0.26138224697019324,0.14963975614261965,0.003,0.028362067038967424,0.005291005291005292,0
7259,0.1401809231619134,0.3261597799210255,0.0529595015576324,0.07,0.934,0.275,0.026,0.807,0.26433016704880447,0.1490855348235729,0.025,0.02793248924193176,0.004446695936057639,0
7260,0.13865185609012617,0.3263229910644508,0.0475785896346644,0.06,0.934,0.247,0.024,0.7879999999999999,0.2581067802161808,0.1455754664696102,-0.021,0.025782117148100046,0.004108972194078577,0
7261,0.13394627548856158,0.32770064350203015,0.04276408949306145,0.055,0.931,0.263,0.023,0.773,0.25319358008516213,0.1605394420838722,0.012,0.028950563789819753,0.00382753574242936,0
7268,0.0993597648196194,0.3351151277932094,0.020390824129141883,0.127,0.91,0.034,0.05,0.025,0.008188666885031117,0.06853870312211344,0.017,0.001750591600636669,0.013283800517843072,0
7269,0.10382858664877823,0.334140106021437,0.04304729538374398,0.078,0.913,0.045,0.0279999999999999,0.042,0.013756960366852278,0.09089229632366526,0.034,0.004037534670404573,0.008274231678486997,0
7270,0.10677820635500007,0.3354395204361336,0.04304729538374398,0.076,0.915,0.052,0.027,0.079,0.02587618735669833,0.10382412710142253,-0.036,0.0049711835240774625,0.008330518968816841,0
7271,0.10273357732640157,0.3336901948094497,0.044746530727839136,0.078,0.912,0.044,0.0279999999999999,0.032,0.01048149361283983,0.08978385368557178,0.003,0.003995321823297022,0.008386806259146685,0
7272,0.09802799672483697,0.33613026289720904,0.045029736618521665,0.079,0.909,0.04,0.0279999999999999,0.005,0.0016377333770062235,0.08128579346018845,0.0289999999999999,0.0036352710685561467,0.008330518968816841,0
7273,0.13148003827600152,0.3277037491489535,0.09912206173888416,0.14,0.93,0.039,0.059,0.357,0.11693416311824435,0.06595233696656198,0.015,0.00164878414584787,0.0143532590341101,0
7274,0.13208180015586618,0.3276270959647057,0.037383177570093455,0.078,0.931,0.053,0.027,0.415,0.13593187029151654,0.0827637169776464,0.0,0.005152450455774594,0.007317347742879659,0
7275,0.13857293649932426,0.3264777049691589,0.025771736052109882,0.077,0.934,0.119,0.016,0.618,0.2024238453979692,0.1259929798632921,-0.0279999999999999,0.019147250826254406,0.007092198581560284,0
7276,0.13182531148575993,0.32731798898940806,0.030019824412347774,0.077,0.93,0.09,0.022,0.544,0.17818539141827713,0.10844263809347869,0.0279999999999999,0.010466302974019234,0.0064730383879320055,0
7278,0.09218794700549478,0.3370730931757232,0.05012744265080713,0.119,0.903,0.103,0.0409999999999999,0.517,0.1693416311824435,0.09551080731572142,0.002,0.006289714219025082,0.011876618259596983,0
7279,0.08426639307875189,0.34051807463461226,0.03625035400736335,0.074,0.895,0.126,0.0279999999999999,0.54,0.17687520471667215,0.10216146314428229,-0.002,0.011536522803628319,0.00630417651694247,0
7280,0.08970197989523425,0.3394815916102237,0.030586236193712826,0.077,0.901,0.119,0.025,0.512,0.1677038978054373,0.10825789765379643,-0.002,0.011995897904504609,0.006022740065293257,0
7281,0.09358876974222889,0.33712460942491235,0.037383177570093455,0.079,0.905,0.152,0.027,0.5670000000000001,0.18571896495250576,0.12747090338075004,-0.046,0.014287807191579282,0.005853878194303727,0
7282,0.09405242233819018,0.33739906090135385,0.037383177570093455,0.078,0.905,0.187,0.027,0.615,0.2014412053717655,0.14003325327914282,-0.059,0.01795535867262944,0.005685016323314191,0
7283,0.10001085144373527,0.3355411721477363,0.037949589351458514,0.075,0.91,0.221,0.026,0.6890000000000001,0.22567965935145762,0.1411416959172363,0.103,0.02193329873535276,0.005347292581335135,0
7284,0.1024968185539958,0.33512735359285734,0.0421976777116964,0.076,0.912,0.2289999999999999,0.027,0.695,0.22764493940386504,0.14686864954738596,-0.043,0.022134430536276974,0.005459867161994817,0
7285,0.10251654845169628,0.3341724011565575,0.04616256018125177,0.076,0.912,0.236,0.0279999999999999,0.6970000000000001,0.22830003275466756,0.15037871790134863,-0.0069999999999999,0.02195564671323323,0.005516154452324666,0
7286,0.10285195671260443,0.334000730197878,0.045879354290569246,0.066,0.912,0.255,0.027,0.7440000000000001,0.24369472649852608,0.13744688712359138,0.211,0.023711204531176668,0.005009568839356074,0
7287,0.10392723613728062,0.33500702043832303,0.04191447182101388,0.061,0.913,0.276,0.0279999999999999,0.747,0.24467736652472977,0.14871605394420842,-0.091,0.025079397399191995,0.004559270516717326,0
7288,0.10851443735264232,0.333160248687075,0.03964882469555367,0.054,0.917,0.295,0.024,0.7609999999999999,0.24926301998034717,0.15610567153149826,-0.064,0.03109100344903792,0.004052684903748734,0
7289,0.11365407570361749,0.3318850993525487,0.03879920702350606,0.053,0.92,0.3,0.023,0.76,0.24893547330494598,0.16645113615370408,0.0139999999999999,0.03368585199182561,0.003940110323089047,0
7290,0.11923763675285344,0.33048612681303147,0.030019824412347774,0.057,0.924,0.3339999999999999,0.017,0.779,0.2551588601375696,0.17845926473305007,0.012,0.04917796688029678,0.004108972194078577,0
7291,0.1226903688504375,0.3296957397614895,0.022373265363919568,0.06,0.926,0.324,0.013,0.758,0.24828037995414348,0.19453168298540552,0.008,0.0613576148251519,0.004277834065068108,0
7292,0.1253834998865531,0.3292111257567541,0.02973661852166525,0.0579999999999999,0.927,0.318,0.017,0.747,0.24467736652472977,0.20376870496951785,0.008,0.048477730240042115,0.004108972194078577,0
7293,0.12657715869743216,0.32944204440837205,0.0356839422259983,0.054,0.928,0.249,0.021,0.728,0.23845397969210613,0.1729170515425827,0.008,0.030589415501054082,0.00382753574242936,0
7294,0.12966488768755735,0.32814389312820835,0.04191447182101388,0.05,0.929,0.225,0.023,0.737,0.24140189977071733,0.15444300757435803,0.008,0.025064498747271683,0.0036586738714398295,0
7295,0.12578796278941293,0.32846776938953604,0.04446332483715661,0.047,0.927,0.211,0.025,0.7290000000000001,0.2387815263675074,0.1455754664696102,0.0139999999999999,0.021841423715177503,0.003433524710120455,0
7296,0.12231550079412837,0.3290049343075945,0.044180118946474084,0.043,0.925,0.216,0.024,0.722,0.23648869963969865,0.14890079438389064,0.016,0.02269809620059545,0.0032083755488010813,0
7297,0.11729424182935612,0.3304229582904785,0.03964882469555367,0.0409999999999999,0.922,0.206,0.023,0.5720000000000001,0.187356698329512,0.21004987991871424,0.012,0.023239413887033454,0.0029269390971518633,0
7298,0.11671220984719194,0.3301149688329058,0.055508354573775134,0.039,0.922,0.218,0.023,0.657,0.21519816573861777,0.17753556253463884,0.013,0.024637404058889405,0.002701789935832489,0
7299,0.11473922007714389,0.33089983373953363,0.04248088360237893,0.038,0.921,0.212,0.024,0.622,0.2037340320995742,0.18732680583779793,0.013,0.02293399152266706,0.002701789935832489,0
7300,0.11681085933569434,0.3308115672780481,0.045029736618521665,0.038,0.922,0.231,0.024,0.667,0.21847363249263022,0.18233881396637727,0.012,0.02479383990405268,0.002701789935832489,0
7301,0.11160216634276753,0.33149078739101895,0.04389691305579156,0.038,0.919,0.24,0.024,0.569,0.18637405830330822,0.23517457971549974,0.0139999999999999,0.025729971866378955,0.002701789935832489,0
7302,0.10476575678955104,0.33205210046628136,0.048145001416029454,0.0409999999999999,0.914,0.213,0.023,0.165,0.05404520144120538,0.38148900794383894,0.013,0.022906677327479818,0.002758077226162333,0
7303,0.09954719884777397,0.334519038068776,0.04191447182101388,0.042,0.91,0.255,0.021,0.444,0.14543072387815265,0.2902272307408092,0.016,0.031033891950010054,0.0028143645164921765,0
7304,0.09169469956298276,0.3371752617707077,0.051260266213537235,0.042,0.903,0.184,0.026,0.298,0.09760890926957091,0.2464437465361168,0.0139999999999999,0.017838652565920328,0.002758077226162333,0
7305,0.08211583422939953,0.33983958309707063,0.0637213254035684,0.042,0.893,0.113,0.034,0.422,0.13822469701932524,0.1121374468871236,0.018,0.008517062681111737,0.002645502645502646,1
7306,0.12161508942576132,0.32949611825878705,0.07306711979609176,0.123,0.925,0.07,0.031,0.346,0.11333114968883065,0.11287640864585259,0.01,0.005651555295105047,0.009793988517392773,0
7307,0.12872771754678453,0.32852609720847253,0.01047861795525347,0.072,0.929,0.085,0.011,0.374,0.1225024566000655,0.13855532976168486,-0.09,0.01881948048400754,0.005347292581335135,0
7308,0.13813887874991368,0.32476012156409356,-0.032851883319173006,0.152,0.933,0.094,0.052,0.584,0.1912872584343269,0.10862737853316091,0.0139999999999999,0.0044993928799342475,0.011032308904649332,0
7309,0.1261924256922728,0.3282256714691734,0.046445766071934264,0.081,0.927,0.111,0.027,0.5820000000000001,0.19063216508352443,0.11860336227600224,-0.027,0.010416640800951529,0.005572441742654509,0
7310,0.1129733942329509,0.3304078246569488,0.0433305012744265,0.09,0.92,0.122,0.0279999999999999,0.59,0.19325253848673435,0.11509329392203954,0.046,0.010804005750879642,0.006247889226612632,0
7311,0.10941214769801418,0.332155952943682,0.0356839422259983,0.089,0.917,0.133,0.0289999999999999,0.598,0.19587291188994432,0.11952706447441347,-0.005,0.0115737694334291,0.006022740065293257,0
7312,0.10240803401434362,0.33326373011994276,0.0478617955253469,0.091,0.912,0.145,0.03,0.602,0.19718309859154928,0.12155920931091815,-0.01,0.012033144534305387,0.006191601936282788,0
7313,0.09473310380885674,0.33628563294899577,0.04304729538374398,0.089,0.906,0.142,0.031,0.578,0.18932197838191941,0.11694069831886202,0.022,0.011608532954576492,0.006191601936282788,0
7314,0.1024968185539958,0.3364652891321716,0.039932030586236185,0.0819999999999999,0.912,0.163,0.027,0.645,0.21126760563380284,0.12192869019028267,0.066,0.015298432413507118,0.0059664527749634134,0
7315,0.1121348735806805,0.3327830462717442,0.040215236476918714,0.086,0.919,0.233,0.025,0.7240000000000001,0.23714379299050117,0.1466839091077037,-0.077,0.023413231492770428,0.006191601936282788,0
7316,0.10430210419358976,0.332761809975383,0.03908241291418862,0.0819999999999999,0.914,0.236,0.026,0.722,0.23648869963969865,0.14021799371882507,0.068,0.022407572488149362,0.006135314645952944,0
7317,0.09968530813167734,0.3351788949779047,0.03936561880487114,0.08,0.91,0.22,0.027,0.672,0.22011136586963645,0.14816183262516167,0.037,0.020401220696214008,0.0059101654846335705,0
7319,0.10319722992236285,0.3348312781197326,0.022090059473237042,0.064,0.913,0.148,0.02,0.605,0.19816573861775302,0.12340661370774063,0.013,0.01805964923607162,0.00495328154902623,0
7320,0.108336868273338,0.33364204393668623,0.020107618238459357,0.068,0.917,0.115,0.018,0.5589999999999999,0.18309859154929575,0.11250692776648809,0.016,0.015961422423961005,0.005178430710345605,0
7321,0.1160709881719263,0.3310882547686485,0.030586236193712826,0.079,0.922,0.104,0.023,0.562,0.18408123157549952,0.10696471457602069,0.005,0.011151640962353592,0.005628729032984353,0
7322,0.12403200189407018,0.32944768995003043,0.021240441801189464,0.071,0.926,0.142,0.018,0.645,0.21126760563380284,0.12673194162202106,0.0069999999999999,0.01984500435785569,0.0048407069683665425,0
7323,0.10027720506269173,0.33698114852765043,-0.012177853299348625,0.0579999999999999,0.91,0.134,0.0069999999999999,0.588,0.19259744513593186,0.11380011084426382,0.016,0.05011906505992983,0.004277834065068108,0
7324,0.10850457240379209,0.33298465972335534,0.0118946474086661,0.0559999999999999,0.917,0.069,0.016,0.4529999999999999,0.1483786439567638,0.08368741917605763,-0.003,0.010789107098959328,0.004502983226387482,0
7325,0.1029111464057059,0.33331656095738454,-0.008496176720475786,0.0559999999999999,0.913,0.062,0.0069999999999999,0.3829999999999999,0.12545037667867667,0.08036209126177721,0.022,0.02218657581799807,0.004502983226387482,0
7326,0.10089869684025689,0.3349798760428014,-0.039932030586236185,0.055,0.911,0.018,-0.005,0.153,0.05011464133639044,0.0314058747459819,0.025,-0.009018650629095577,0.004559270516717326,0
7327,0.12412078643372235,0.32972527838154814,-0.03483432455395072,0.152,0.926,0.155,0.047,0.4529999999999999,0.1483786439567638,0.2131904673933124,0.009,0.008261302489813046,0.013452662388832602,0
7328,0.11597233868342391,0.3283686788874306,0.0475785896346644,0.083,0.922,0.159,0.02,0.303,0.09924664264657714,0.26122298171069647,-0.128,0.01999150776840542,0.007092198581560284,0
7329,0.10533792382286498,0.33356543523885746,0.01557632398753894,0.087,0.914,0.151,0.025,0.529,0.17327219128725846,0.15333456493626457,0.1169999999999999,0.01527608443562665,0.0075987841945288764,0
7330,0.05620061359981848,0.36441210781477484,0.017275559331634098,0.1159999999999999,0.851,0.178,0.053,0.518,0.16966917785784474,0.10604101237760946,0.016,0.00849471470323127,0.009962850388382304,0
7331,0.07476644733597056,0.34428401777728035,0.03426791277258567,0.0819999999999999,0.883,0.208,0.032,0.617,0.20209629872256796,0.12654720118233884,0.021,0.016212216397952926,0.006585612968591687,0
7332,0.08138582801448174,0.3426430929174621,0.045029736618521665,0.085,0.892,0.1939999999999999,0.036,0.608,0.19914837864395676,0.13005726953630153,-0.033,0.013820982764742836,0.00630417651694247,0
7333,0.08269786621156368,0.3410983135749538,0.045029736618521665,0.085,0.893,0.1939999999999999,0.034,0.617,0.20209629872256796,0.12894882689820802,0.044,0.014471557231929796,0.006191601936282788,0
7334,0.09509810691631565,0.340817661013744,0.04361370716510903,0.081,0.906,0.205,0.034,0.667,0.21847363249263022,0.13449104008867543,-0.001,0.016155104898925063,0.005853878194303727,0
7335,0.10601860529353155,0.33413451968106395,0.055225148683092605,0.077,0.915,0.208,0.033,0.679,0.22240419259744515,0.14502124515056347,-0.024,0.01637361846042297,0.005572441742654509,0
7336,0.10434156398899072,0.3335243562957074,0.051826677994902294,0.078,0.914,0.215,0.031,0.682,0.2233868326236489,0.14649916866802143,-0.0,0.0174190072034982,0.005403579871664978,0
7338,0.1392437530211406,0.3266038181491972,0.05465873690172755,0.159,0.934,0.302,0.017,0.594,0.19456272518833934,0.3423240347312027,-0.053,0.047400061084472866,0.015535292131036814,0
7339,0.1489804575363277,0.325190986843695,0.03908241291418862,0.086,0.938,0.365,0.019,0.589,0.1929249918113331,0.4455939405135785,-0.127,0.05150960590582562,0.010750872453000113,0
7340,0.1376752261539524,0.3268495393485927,0.04276408949306145,0.061,0.933,0.291,0.021,0.685,0.22436947264985263,0.25364862368372443,0.092,0.040998606976045446,0.008611955420466059,0
7341,0.14826031627026015,0.3295835138464252,0.0303030303030303,0.108,0.938,0.392,0.037,0.7090000000000001,0.2322305928594825,0.3373360428597821,-0.211,0.027229769493023703,0.020995159293031636,0
7342,0.16097623533821975,0.32239897334422357,-0.004248088360237893,0.0579999999999999,0.942,0.33,0.005,0.7340000000000001,0.24041925974451364,0.28043598743765014,-0.02,0.1528974153322027,0.010131712259371834,0
7343,0.13138138878749914,0.32789305363371235,0.03171905975644291,0.079,0.93,0.216,0.021,0.667,0.21847363249263022,0.19065213375207835,0.241,0.023939650527288123,0.010187999549701678,0
7344,0.15225562055460742,0.32670687161161865,0.041064854148966295,0.077,0.939,0.2,0.023,0.662,0.21683589911562398,0.2056161093663403,-0.0279999999999999,0.021488822286396786,0.00894967916244512,0
7345,0.14669178940307193,0.32550600565756976,0.04191447182101388,0.079,0.937,0.166,0.024,0.4579999999999999,0.15001637733377005,0.263809347866248,0.053,0.016855341539179728,0.008893391872115278,0
7346,0.1379711746194596,0.32824659794178657,0.02152364769187199,0.094,0.933,0.449,0.008,0.652,0.21356043236161154,0.43266210973582125,0.006,0.14106788570747492,0.01243949116289542,0
7348,0.1563693042251576,0.324290158081805,0.13084112149532712,0.151,0.941,0.511,0.0559999999999999,0.7759999999999999,0.25417622011136587,0.3561795677073712,-0.123,0.023639194380228493,0.01936282787346617,0
7349,0.0987185431443538,0.3333286552237231,0.0540923251203625,0.096,0.909,0.496,0.031,0.7040000000000001,0.2305928594824763,0.2981710696471458,0.015,0.04038279603000588,0.010807159743329957,0
7350,0.09508824196746539,0.3365053751409335,0.05494194279241005,0.103,0.906,0.442,0.033,0.662,0.21683589911562398,0.2937372990947719,-0.011,0.034396021066693816,0.01131374535629855,0
7351,0.10328601446201502,0.3355524347223511,0.05635797224582268,0.102,0.913,0.44,0.035,0.6659999999999999,0.21814608581722894,0.3109181599852208,-0.11,0.03369578442643915,0.01165146909827761,0
7352,0.10905700953940553,0.3328390431598185,0.062022090059473206,0.1,0.917,0.445,0.031,0.5770000000000001,0.1889944317065182,0.4191760576390173,-0.015,0.03758184946898721,0.012720927614544637,0
7353,0.11672207479604219,0.3320998014726872,0.0637213254035684,0.099,0.922,0.471,0.031,0.6,0.19652800524074682,0.4457786809532608,-0.0819999999999999,0.03981168103972726,0.015197568389057753,0
7354,0.12177292860736516,0.3308468953359752,0.08496176720475786,0.087,0.925,0.518,0.027,0.551,0.18047821814608583,0.5728801034546463,-0.132,0.05001229138783425,0.015253855679387597,0
7355,0.14507393779163255,0.32574688317258393,0.015009912206173887,0.079,0.936,0.524,0.011,0.452,0.1480510972813626,0.8318861998891559,-0.1159999999999999,0.11923639442691093,0.019587977034785545,0
7356,0.15812526512050035,0.32297225299966315,0.0943075615972812,0.074,0.941,0.5429999999999999,0.025,0.5770000000000001,0.1889944317065182,0.7230740809163126,-0.048,0.05730021528552025,0.01834965664752899,0
7357,0.13260464244492892,0.3268489899314348,0.09940526762956668,0.069,0.931,0.516,0.0289999999999999,0.581,0.19030461840812316,0.5774986144467025,0.017,0.04588288169725443,0.01660475064730384,0
7358,0.13002989079501623,0.3266710436517908,0.10790144435004248,0.064,0.929,0.573,0.03,0.5720000000000001,0.187356698329512,0.642342508775171,-0.165,0.0498682710859379,0.016717325227963528,0
7359,0.11369353549901844,0.33118911083984615,0.07929764939110734,0.0559999999999999,0.92,0.632,0.024,0.547,0.17916803144448085,0.6617402549418068,-0.012,0.06897082595643138,0.015929303163345718,0
7360,0.11304244887490258,0.33161106405090407,0.06428773718493341,0.0559999999999999,0.92,0.61,0.02,0.506,0.1657386177530298,0.6931461296877887,-0.006,0.07969537223040268,0.015535292131036814,0
7362,0.18190965679842952,0.3244324792540656,0.001982441234777655,0.051,0.949,0.6990000000000001,0.004,0.929,0.3042908614477563,0.1773508220949566,-0.0069999999999999,0.44782119631208706,0.014634695485759318,0
7363,0.18418845998283498,0.3184032634524421,0.1710563579722458,0.07,0.949,0.637,0.031,0.925,0.30298067474615137,0.17273231110290047,-0.002,0.05270398116810398,0.022289766970618036,0
7364,0.1148575994633468,0.32118302712386265,-0.05324270744831492,0.031,0.921,0.588,-0.004,0.878,0.2875859810022928,0.16682061703306855,-0.0069999999999999,-0.42505853928650356,0.008217944388157154,0
7365,0.0874823664039302,0.3389378052395254,0.022373265363919568,0.051,0.899,0.545,0.016,0.8140000000000001,0.2666229937766132,0.18418621836319973,-0.004,0.0824218255318198,0.012045480130586515,0
7366,0.0787222918249169,0.3403631640016721,0.01416029453412631,0.05,0.889,0.519,0.017,0.7879999999999999,0.2581067802161808,0.182893035285424,-0.006,0.07107401898584877,0.011257458065968706,0
7367,0.08840967159585278,0.33661623987112294,0.024922118380062305,0.049,0.9,0.2319999999999999,0.021,0.617,0.20209629872256796,0.16349528911878813,0.006,0.02994877346848066,0.0047844196780367,0
